Wall time,Step,Value
1648147315.3643117,793,0.0
1648147326.263275,1029,0.07246376574039459
1648147356.263021,1331,0.0
1648147683.593734,2760,0.016490764915943146
1648147877.209937,3580,0.0
1648147988.124994,4076,0.0
1648148104.295617,4601,0.276849627494812
1648148224.27787,5150,0.0
1648148346.5614002,5706,0.09715889394283295
1648148539.798426,6433,0.21235521137714386
1648148698.046991,7161,0.034535687416791916
1648149132.468777,9136,0.08893871307373047
1648149173.361643,9320,0.10846343636512756
1648149353.133749,10123,0.12962962687015533
1648150335.380378,14415,0.0
1648150485.311867,15073,0.016730401664972305
1648151222.289575,17857,0.12537136673927307
1648151327.064656,18187,0.05454545468091965
1648151638.368533,19064,0.0015140045434236526
1648152248.74602,21001,0.0
1648152257.055929,21022,0.00913241971284151
1648153335.113903,24513,0.2222222238779068
1648154329.248756,27682,0.2522982656955719
1648154540.2999,28389,0.15618661046028137
1648154708.793788,28958,0.11556138843297958
1648154800.423354,29230,0.0
1648155234.8809721,30311,0.0
1648155765.120214,31508,0.0
1648156252.382133,32727,0.0
1648156429.601607,33158,0.03256705030798912
1648156617.599441,33623,0.1557970941066742
1648157286.153538,35338,0.0
1648157441.790022,35729,0.043173860758543015
1648157848.687325,36759,0.2048470824956894
1648158205.418915,37515,0.16868442296981812
1648158288.662466,37730,0.0
1648158453.38626,38161,0.11367737501859665
1648159146.651529,39966,0.03035714291036129
1648159715.994407,41478,0.0
1648159834.158489,41794,0.0
1648159844.616585,41818,0.0
1648159918.406168,42023,0.0
1648160159.112072,42687,0.06369426846504211
1648160911.503781,44576,0.16618245840072632
1648161987.862578,47453,0.0
1648162475.144753,48729,0.0
1648162619.067608,49116,0.0
1648162800.4123027,49601,0.0024585125502198935
1648163189.073545,50488,0.16089965403079987
1648164287.181641,53420,0.23262548446655273
1648164547.523226,54120,0.14820846915245056
1648164557.128,54143,0.03454085811972618
1648165044.687886,55441,0.0
1648165617.8521647,56837,0.0
1648165846.301442,57452,0.0
1648166436.408955,59012,0.16017009317874908
1648166567.558139,59361,0.09004739671945572
1648167649.233894,62123,0.1295430064201355
1648168575.188753,64606,0.06815020740032196
1648169269.431381,66439,0.0
1648170653.393704,69950,0.0
1648170718.323579,70127,0.2708171308040619
1648171214.434065,71443,0.15575039386749268
1648171557.411623,72361,0.018779342994093895
1648171892.886203,73252,0.22615286707878113
1648172347.558337,74328,0.016655562445521355
1648172380.190295,74412,0.003318584058433771
1648172424.843205,74530,0.28781330585479736
1648172544.166338,74853,0.0
1648174222.4945793,79272,0.05403192713856697
1648174736.816664,80531,0.07342657446861267
1648174757.00711,80583,0.06992417573928833
1648174820.78907,80758,0.0
1648176066.832274,84052,0.04334203526377678
1648176745.075045,85680,0.2239140123128891
1648177003.900356,86355,0.08341143280267715
1648177172.137515,86800,0.0026666666381061077
1648177349.807903,87269,0.0
1648177492.268017,87632,0.011735419742763042
1648177687.885397,88122,0.06079340726137161
1648177956.986243,88821,0.0
1648178267.302883,89650,0.0046635577455163
1648178335.86161,89834,0.06598984450101852
1648178421.838038,90064,0.17920148372650146
1648179139.040097,91814,0.24190065264701843
1648179278.531373,92184,0.01653868891298771
1648179318.994042,92295,0.03808639198541641
1648179361.788317,92407,0.0
1648180221.046531,94660,0.08529214560985565
1648180474.637187,95346,0.00828157365322113
1648180534.614394,95504,0.0
1648181572.7820532,98094,0.0
1648181602.778404,98174,0.06290322542190552
1648181981.733228,99173,0.22677062451839447
1648182044.137035,99345,0.049248747527599335
1648182108.4407942,99520,0.049625132232904434
1648182139.857825,99601,0.0
1648182530.580167,100642,0.0
1648182741.542896,101158,0.018273716792464256
1648182781.307863,101257,0.20365168154239655
1648183071.338405,101948,0.3263497054576874
1648183200.791285,102290,0.02177293971180916
1648183286.0757203,102522,0.0263522882014513
1648183875.822412,104068,0.004235045053064823
1648183936.451008,104230,0.0
1648185339.299715,107818,0.0
1648185380.337374,107921,0.0
1648185589.821855,108465,0.05265151336789131
1648185653.83581,108619,0.09746109694242477
1648185724.168365,108803,0.0
1648185771.25425,108932,0.059238363057374954
1648186197.981802,110039,0.0974137932062149
1648186460.561866,110720,0.316373735666275
1648186765.824223,111510,0.0
1648187139.935856,112346,0.11859140545129776
1648187680.493459,113739,0.05091448500752449
1648187707.286865,113804,0.1428571492433548
1648187940.391018,114392,0.0
1648187975.5557098,114483,0.10336538404226303
1648188064.237341,114714,0.0898461565375328
1648188843.642771,116736,0.0
1648188978.083805,117031,0.19583334028720856
1648189642.246132,118646,0.13919726014137268
1648190156.458931,119997,0.44052863121032715
1648190837.861408,121783,0.14518633484840393
1648191092.028,122395,0.23836657404899597
1648191246.363291,122700,0.0
1648191596.98803,123617,0.28954192996025085
1648191812.25585,124157,0.23364485800266266
1648192050.602573,124780,0.0
1648192058.454566,124796,0.09110988676548004
1648192242.204231,125278,0.0
1648193057.635979,127328,0.16486486792564392
1648193098.24387,127429,0.0
1648193597.516639,128645,0.0
1648193680.98878,128859,0.2888889014720917
1648194080.799686,129893,0.18785221874713898
1648194968.667775,132183,0.004069176036864519
1648195240.064143,132832,0.24899598956108093
1648195806.159091,134198,0.0
1648196035.886446,134791,0.0
1648196284.934761,135432,0.0007867820677347481
1648196710.849016,136499,0.1421782225370407
1648198257.750386,140350,0.4273097813129425
