Wall time,Step,Value
1649427237.694666,283,23.200000762939453
1649427316.553864,659,34.0
1649427453.667628,1373,-161.8000030517578
1649427585.247435,2043,-0.4000000059604645
1649427698.190618,2585,-147.8000030517578
1649428358.996526,5887,-159.0
1649428470.897583,6437,-207.39999389648438
1649428512.339162,6644,-191.39999389648438
1649428866.713197,8424,-196.39999389648438
1649428969.933548,8897,-152.1999969482422
1649429195.470405,9917,-174.0
1649429415.725311,10981,-205.1999969482422
1649429512.972328,11454,-148.60000610351562
1649429565.631108,11705,-141.39999389648438
1649429828.485848,13014,-50.79999923706055
1649429878.86791,13239,-61.400001525878906
1649429988.927001,13801,-32.0
1649430147.810964,14568,-168.0
1649430399.5779557,15807,-205.39999389648438
1649430977.301512,18817,-96.19999694824219
1649431024.974508,19072,-192.60000610351562
1649431797.192303,23232,-137.8000030517578
1649431902.185046,23780,-126.5999984741211
1649431950.37566,24042,-202.39999389648438
1649432041.686719,24555,-184.8000030517578
1649432371.9419641,26353,-130.39999389648438
1649432409.656782,26573,-43.79999923706055
1649432828.802024,28838,-22.799999237060547
1649433210.618286,30934,-19.200000762939453
1649433291.625184,31370,-22.200000762939453
1649433672.637258,33495,-78.5999984741211
1649433755.788979,33954,-132.39999389648438
1649433891.35925,34713,11.199999809265137
1649433999.676983,35285,-129.39999389648438
1649434120.591798,35942,31.0
1649434484.007705,37952,68.80000305175781
1649434520.317839,38159,5.0
1649434559.176509,38378,128.60000610351562
1649434958.104102,40573,-177.0
1649435055.017439,41094,51.400001525878906
1649435106.096007,41382,-2.0
1649435497.613243,43536,102.80000305175781
1649435588.004329,44029,-39.20000076293945
1649435637.864646,44314,7.0
1649435766.709552,45024,-167.60000610351562
1649436016.407338,46464,96.19999694824219
1649436221.088405,47635,-72.5999984741211
1649436296.540302,48076,-162.8000030517578
1649436483.036505,49102,-133.0
1649436564.820292,49578,-32.20000076293945
1649436662.796496,50107,-157.39999389648438
1649436749.739871,50620,-206.39999389648438
1649437083.742254,52490,-94.5999984741211
1649437315.21835,53778,-70.0
1649437427.176898,54414,-192.39999389648438
1649437670.897843,55726,-74.5999984741211
1649437802.737724,56410,29.600000381469727
1649437989.590281,57417,-53.599998474121094
1649438155.8521,58349,57.400001525878906
1649438210.195123,58620,47.79999923706055
1649438262.848534,58914,-187.60000610351562
1649438457.917785,59984,-57.79999923706055
1649438925.492021,62559,-165.0
1649439018.557134,63092,73.80000305175781
