Wall time,Step,Value
1649696257.9725137,3,10.399999618530273
1649696267.316495,456,0.0
1649696272.667619,686,0.0
1649696277.151532,691,0.0
1649696285.054713,949,0.0
1649696285.118523,952,0.0
1649696290.606614,1195,-148.1999969482422
1649696290.664361,1198,10.399999618530273
1649696290.6891,1199,0.0
1649696330.823016,1493,-192.1999969482422
1649696363.466463,1720,-178.60000610351562
1649696564.733448,3073,-187.60000610351562
1649696648.6720634,3655,-170.60000610351562
1649696688.164143,3922,-157.0
1649696802.306881,4669,-184.8000030517578
1649696844.70276,4954,-165.0
1649697065.531648,6424,-164.0
1649697138.185363,6924,-161.60000610351562
1649697364.0469928,8463,-148.0
1649697409.0175087,8749,-181.60000610351562
1649697488.351479,9298,-181.0
1649697557.963885,9793,-172.0
1649697876.165023,12004,-175.1999969482422
1649698072.343459,13397,-193.0
1649698117.59062,13692,-149.8000030517578
1649698266.579003,14776,-136.0
1649698302.759072,15007,-168.60000610351562
1649698374.167104,15529,-177.1999969482422
1649698582.595423,17033,-98.80000305175781
1649698619.09521,17313,-192.0
1649698695.870916,17836,-125.19999694824219
1649698734.956388,18124,12.399999618530273
1649698773.140161,18406,-166.0
1649698806.472706,18651,-89.0
1649698885.927519,19211,-178.1999969482422
1649699228.245629,21654,-74.0
1649699265.570158,21927,-91.4000015258789
1649699514.195379,23757,-163.60000610351562
1649699712.675708,25087,-112.4000015258789
1649699960.203268,26753,-153.0
1649700108.799456,27753,-100.19999694824219
1649700291.254003,28972,-77.5999984741211
1649700499.159599,30387,-97.19999694824219
1649700596.505439,31050,-114.5999984741211
1649700642.378604,31338,-156.39999389648438
1649700760.14138,32154,-8.600000381469727
1649700981.575222,33664,-104.0
1649701060.240205,34183,51.79999923706055
1649701120.738908,34607,-54.79999923706055
1649701610.003946,37946,-53.0
1649701857.185926,39646,-88.4000015258789
1649702119.342494,41412,-69.5999984741211
1649702192.231877,41921,-57.79999923706055
1649702296.689115,42616,66.5999984741211
1649702337.493669,42895,-138.60000610351562
1649702446.388035,43652,-31.399999618530273
1649702489.494056,43918,-20.399999618530273
1649702677.626604,45187,-100.0
1649703114.708386,48138,-90.19999694824219
1649703213.739631,48802,-94.0
1649703731.778642,52322,-63.599998474121094
1649704068.093004,54579,-166.60000610351562
1649704176.970137,55293,-18.399999618530273
1649704381.244014,56668,-41.79999923706055
1649704538.6398,57716,-64.4000015258789
1649704657.629361,58534,-116.0
1649704849.476428,59815,-114.5999984741211
1649704885.901918,60031,-80.80000305175781
1649705041.419483,61090,-23.799999237060547
1649705088.348875,61389,-73.0
1649705130.760118,61681,-66.4000015258789
1649705655.288702,65201,-130.60000610351562
1649705720.10739,65647,-12.399999618530273
1649705900.770738,66858,-59.400001525878906
1649706265.940602,69295,107.4000015258789
1649706418.392059,70306,-40.599998474121094
1649706627.993772,71697,-77.80000305175781
1649706756.187159,72572,-27.399999618530273
1649707235.886803,75737,-67.4000015258789
1649707275.279857,75939,-64.0
1649707459.00606,76939,-159.39999389648438
1649707559.733243,77611,-51.599998474121094
1649707760.095635,78914,-11.800000190734863
1649708046.941961,80761,-12.800000190734863
